cell_id,year_month,number_of_fires,num_buildings,avg_floors,median_construction_year,Target_Variable,fires_lag_1m,fires_lag_2m,fires_lag_3m,fires_lag_6m,fires_lag_12m,target_lag_1m,target_lag_2m,target_lag_3m,month,year,month_sin,month_cos,neighbors_fires_lag1m,neighbors_target_lag1m,neighbor_count,neighbors_fires_avg
1_2,2006-01,30.0,15949,1.6653081697912095,1974.0,1,26.0,36.0,43.0,0.0,0.0,1.0,1.0,1.0,1,2006,0.49999999999999994,0.8660254037844387,78.0,4,4,19.5
1_2,2006-02,36.0,15949,1.6653081697912095,1974.0,1,30.0,26.0,36.0,0.0,0.0,1.0,1.0,1.0,2,2006,0.8660254037844386,0.5000000000000001,61.0,3,4,15.25
1_2,2006-03,43.0,15949,1.6653081697912095,1974.0,1,36.0,30.0,26.0,36.0,0.0,1.0,1.0,1.0,3,2006,1.0,6.123233995736766e-17,82.0,3,4,20.5
1_2,2006-04,36.0,15949,1.6653081697912095,1974.0,1,43.0,36.0,30.0,43.0,0.0,1.0,1.0,1.0,4,2006,0.8660254037844387,-0.4999999999999998,75.0,4,4,18.75
1_2,2006-05,46.0,15949,1.6653081697912095,1974.0,1,36.0,43.0,36.0,36.0,0.0,1.0,1.0,1.0,5,2006,0.49999999999999994,-0.8660254037844387,78.0,3,4,19.5
1_2,2006-06,46.0,15949,1.6653081697912095,1974.0,1,46.0,36.0,43.0,26.0,0.0,1.0,1.0,1.0,6,2006,1.2246467991473532e-16,-1.0,62.0,3,4,15.5
1_2,2006-07,37.0,15949,1.6653081697912095,1974.0,1,46.0,46.0,36.0,30.0,0.0,1.0,1.0,1.0,7,2006,-0.4999999999999997,-0.8660254037844388,93.0,3,4,23.25
1_2,2006-08,51.0,15949,1.6653081697912095,1974.0,1,37.0,46.0,46.0,36.0,0.0,1.0,1.0,1.0,8,2006,-0.8660254037844384,-0.5000000000000004,77.0,3,4,19.25
1_2,2006-09,30.0,15949,1.6653081697912095,1974.0,1,51.0,37.0,46.0,43.0,36.0,1.0,1.0,1.0,9,2006,-1.0,-1.8369701987210297e-16,109.0,4,4,27.25
1_2,2006-10,36.0,15949,1.6653081697912095,1974.0,1,30.0,51.0,37.0,36.0,43.0,1.0,1.0,1.0,10,2006,-0.8660254037844386,0.5000000000000001,80.0,4,4,20.0
1_2,2006-11,40.0,15949,1.6653081697912095,1974.0,1,36.0,30.0,51.0,46.0,36.0,1.0,1.0,1.0,11,2006,-0.5000000000000004,0.8660254037844384,88.0,4,4,22.0
1_2,2006-12,39.0,15949,1.6653081697912095,1974.0,1,40.0,36.0,30.0,46.0,26.0,1.0,1.0,1.0,12,2006,-2.4492935982947064e-16,1.0,79.0,4,4,19.75
1_2,2007-01,26.0,15949,1.6653081697912095,1974.0,1,39.0,40.0,36.0,37.0,30.0,1.0,1.0,1.0,1,2007,0.49999999999999994,0.8660254037844387,83.0,3,4,20.75
1_2,2007-02,37.0,15949,1.6653081697912095,1974.0,1,26.0,39.0,40.0,51.0,36.0,1.0,1.0,1.0,2,2007,0.8660254037844386,0.5000000000000001,41.0,3,4,10.25
1_2,2007-03,28.0,15949,1.6653081697912095,1974.0,1,37.0,26.0,39.0,30.0,43.0,1.0,1.0,1.0,3,2007,1.0,6.123233995736766e-17,44.0,3,4,11.0
1_2,2007-04,26.0,15949,1.6653081697912095,1974.0,1,28.0,37.0,26.0,36.0,36.0,1.0,1.0,1.0,4,2007,0.8660254037844387,-0.4999999999999998,61.0,3,4,15.25
1_2,2007-05,78.0,15949,1.6653081697912095,1974.0,1,26.0,28.0,37.0,40.0,46.0,1.0,1.0,1.0,5,2007,0.49999999999999994,-0.8660254037844387,71.0,3,4,17.75
1_2,2007-06,51.0,15949,1.6653081697912095,1974.0,1,78.0,26.0,28.0,39.0,46.0,1.0,1.0,1.0,6,2007,1.2246467991473532e-16,-1.0,100.0,3,4,25.0
1_2,2007-07,42.0,15949,1.6653081697912095,1974.0,1,51.0,78.0,26.0,26.0,37.0,1.0,1.0,1.0,7,2007,-0.4999999999999997,-0.8660254037844388,135.0,4,4,33.75
1_2,2007-08,50.0,15949,1.6653081697912095,1974.0,1,42.0,51.0,78.0,37.0,51.0,1.0,1.0,1.0,8,2007,-0.8660254037844384,-0.5000000000000004,113.0,4,4,28.25
1_2,2007-09,44.0,15949,1.6653081697912095,1974.0,1,50.0,42.0,51.0,28.0,30.0,1.0,1.0,1.0,9,2007,-1.0,-1.8369701987210297e-16,98.0,4,4,24.5
1_2,2007-10,52.0,15949,1.6653081697912095,1974.0,1,44.0,50.0,42.0,26.0,36.0,1.0,1.0,1.0,10,2007,-0.8660254037844386,0.5000000000000001,93.0,3,4,23.25
1_2,2007-11,48.0,15949,1.6653081697912095,1974.0,1,52.0,44.0,50.0,78.0,40.0,1.0,1.0,1.0,11,2007,-0.5000000000000004,0.8660254037844384,100.0,3,4,25.0
1_2,2007-12,46.0,15949,1.6653081697912095,1974.0,1,48.0,52.0,44.0,51.0,39.0,1.0,1.0,1.0,12,2007,-2.4492935982947064e-16,1.0,82.0,4,4,20.5
1_2,2008-01,51.0,15949,1.6653081697912095,1974.0,1,46.0,48.0,52.0,42.0,26.0,1.0,1.0,1.0,1,2008,0.49999999999999994,0.8660254037844387,79.0,3,4,19.75
1_2,2008-02,36.0,15949,1.6653081697912095,1974.0,1,51.0,46.0,48.0,50.0,37.0,1.0,1.0,1.0,2,2008,0.8660254037844386,0.5000000000000001,58.0,3,4,14.5
1_2,2008-03,31.0,15949,1.6653081697912095,1974.0,1,36.0,51.0,46.0,44.0,28.0,1.0,1.0,1.0,3,2008,1.0,6.123233995736766e-17,47.0,4,4,11.75
1_2,2008-04,47.0,15949,1.6653081697912095,1974.0,1,31.0,36.0,51.0,52.0,26.0,1.0,1.0,1.0,4,2008,0.8660254037844387,-0.4999999999999998,59.0,3,4,14.75
1_2,2008-05,43.0,15949,1.6653081697912095,1974.0,1,47.0,31.0,36.0,48.0,78.0,1.0,1.0,1.0,5,2008,0.49999999999999994,-0.8660254037844387,72.0,4,4,18.0
1_2,2008-06,60.0,15949,1.6653081697912095,1974.0,1,43.0,47.0,31.0,46.0,51.0,1.0,1.0,1.0,6,2008,1.2246467991473532e-16,-1.0,71.0,3,4,17.75
1_2,2008-07,45.0,15949,1.6653081697912095,1974.0,1,60.0,43.0,47.0,51.0,42.0,1.0,1.0,1.0,7,2008,-0.4999999999999997,-0.8660254037844388,85.0,4,4,21.25
1_2,2008-08,45.0,15949,1.6653081697912095,1974.0,1,45.0,60.0,43.0,36.0,50.0,1.0,1.0,1.0,8,2008,-0.8660254037844384,-0.5000000000000004,92.0,3,4,23.0
1_2,2008-09,59.0,15949,1.6653081697912095,1974.0,1,45.0,45.0,60.0,31.0,44.0,1.0,1.0,1.0,9,2008,-1.0,-1.8369701987210297e-16,92.0,3,4,23.0
1_2,2008-10,49.0,15949,1.6653081697912095,1974.0,1,59.0,45.0,45.0,47.0,52.0,1.0,1.0,1.0,10,2008,-0.8660254037844386,0.5000000000000001,113.0,4,4,28.25
1_2,2008-11,35.0,15949,1.6653081697912095,1974.0,1,49.0,59.0,45.0,43.0,48.0,1.0,1.0,1.0,11,2008,-0.5000000000000004,0.8660254037844384,91.0,3,4,22.75
1_2,2008-12,45.0,15949,1.6653081697912095,1974.0,1,35.0,49.0,59.0,60.0,46.0,1.0,1.0,1.0,12,2008,-2.4492935982947064e-16,1.0,97.0,4,4,24.25
1_2,2009-01,36.0,15949,1.6653081697912095,1974.0,1,45.0,35.0,49.0,45.0,51.0,1.0,1.0,1.0,1,2009,0.49999999999999994,0.8660254037844387,99.0,3,4,24.75
1_2,2009-02,26.0,15949,1.6653081697912095,1974.0,1,36.0,45.0,35.0,45.0,36.0,1.0,1.0,1.0,2,2009,0.8660254037844386,0.5000000000000001,96.0,3,4,24.0
1_2,2009-03,36.0,15949,1.6653081697912095,1974.0,1,26.0,36.0,45.0,59.0,31.0,1.0,1.0,1.0,3,2009,1.0,6.123233995736766e-17,68.0,4,4,17.0
1_2,2009-04,34.0,15949,1.6653081697912095,1974.0,1,36.0,26.0,36.0,49.0,47.0,1.0,1.0,1.0,4,2009,0.8660254037844387,-0.4999999999999998,84.0,4,4,21.0
1_2,2009-05,68.0,15949,1.6653081697912095,1974.0,1,34.0,36.0,26.0,35.0,43.0,1.0,1.0,1.0,5,2009,0.49999999999999994,-0.8660254037844387,96.0,4,4,24.0
1_2,2009-06,57.0,15949,1.6653081697912095,1974.0,1,68.0,34.0,36.0,45.0,60.0,1.0,1.0,1.0,6,2009,1.2246467991473532e-16,-1.0,97.0,4,4,24.25
1_2,2009-07,38.0,15949,1.6653081697912095,1974.0,1,57.0,68.0,34.0,36.0,45.0,1.0,1.0,1.0,7,2009,-0.4999999999999997,-0.8660254037844388,89.0,4,4,22.25
1_2,2009-08,44.0,15949,1.6653081697912095,1974.0,1,38.0,57.0,68.0,26.0,45.0,1.0,1.0,1.0,8,2009,-0.8660254037844384,-0.5000000000000004,94.0,3,4,23.5
1_2,2009-09,38.0,15949,1.6653081697912095,1974.0,1,44.0,38.0,57.0,36.0,59.0,1.0,1.0,1.0,9,2009,-1.0,-1.8369701987210297e-16,98.0,4,4,24.5
1_2,2009-10,37.0,15949,1.6653081697912095,1974.0,1,38.0,44.0,38.0,34.0,49.0,1.0,1.0,1.0,10,2009,-0.8660254037844386,0.5000000000000001,97.0,3,4,24.25
1_2,2009-11,34.0,15949,1.6653081697912095,1974.0,1,37.0,38.0,44.0,68.0,35.0,1.0,1.0,1.0,11,2009,-0.5000000000000004,0.8660254037844384,104.0,4,4,26.0
1_2,2009-12,51.0,15949,1.6653081697912095,1974.0,1,34.0,37.0,38.0,57.0,45.0,1.0,1.0,1.0,12,2009,-2.4492935982947064e-16,1.0,84.0,4,4,21.0
1_2,2010-01,47.0,15949,1.6653081697912095,1974.0,1,51.0,34.0,37.0,38.0,36.0,1.0,1.0,1.0,1,2010,0.49999999999999994,0.8660254037844387,87.0,3,4,21.75
1_2,2010-02,21.0,15949,1.6653081697912095,1974.0,1,47.0,51.0,34.0,44.0,26.0,1.0,1.0,1.0,2,2010,0.8660254037844386,0.5000000000000001,72.0,3,4,18.0
1_2,2010-03,44.0,15949,1.6653081697912095,1974.0,1,21.0,47.0,51.0,38.0,36.0,1.0,1.0,1.0,3,2010,1.0,6.123233995736766e-17,65.0,4,4,16.25
1_2,2010-04,42.0,15949,1.6653081697912095,1974.0,1,44.0,21.0,47.0,37.0,34.0,1.0,1.0,1.0,4,2010,0.8660254037844387,-0.4999999999999998,81.0,4,4,20.25
1_2,2010-05,63.0,15949,1.6653081697912095,1974.0,1,42.0,44.0,21.0,34.0,68.0,1.0,1.0,1.0,5,2010,0.49999999999999994,-0.8660254037844387,98.0,3,4,24.5
1_2,2010-06,36.0,15949,1.6653081697912095,1974.0,1,63.0,42.0,44.0,51.0,57.0,1.0,1.0,1.0,6,2010,1.2246467991473532e-16,-1.0,121.0,4,4,30.25
1_2,2010-07,46.0,15949,1.6653081697912095,1974.0,1,36.0,63.0,42.0,47.0,38.0,1.0,1.0,1.0,7,2010,-0.4999999999999997,-0.8660254037844388,89.0,4,4,22.25
1_2,2010-08,49.0,15949,1.6653081697912095,1974.0,1,46.0,36.0,63.0,21.0,44.0,1.0,1.0,1.0,8,2010,-0.8660254037844384,-0.5000000000000004,75.0,4,4,18.75
1_2,2010-09,43.0,15949,1.6653081697912095,1974.0,1,49.0,46.0,36.0,44.0,38.0,1.0,1.0,1.0,9,2010,-1.0,-1.8369701987210297e-16,93.0,4,4,23.25
1_2,2010-10,40.0,15949,1.6653081697912095,1974.0,1,43.0,49.0,46.0,42.0,37.0,1.0,1.0,1.0,10,2010,-0.8660254037844386,0.5000000000000001,112.0,4,4,28.0
1_2,2010-11,44.0,15949,1.6653081697912095,1974.0,1,40.0,43.0,49.0,63.0,34.0,1.0,1.0,1.0,11,2010,-0.5000000000000004,0.8660254037844384,70.0,4,4,17.5
1_2,2010-12,37.0,15949,1.6653081697912095,1974.0,1,44.0,40.0,43.0,36.0,51.0,1.0,1.0,1.0,12,2010,-2.4492935982947064e-16,1.0,66.0,4,4,16.5
1_2,2011-01,24.0,15949,1.6653081697912095,1974.0,1,37.0,44.0,40.0,46.0,47.0,1.0,1.0,1.0,1,2011,0.49999999999999994,0.8660254037844387,76.0,4,4,19.0
1_2,2011-02,30.0,15949,1.6653081697912095,1974.0,1,24.0,37.0,44.0,49.0,21.0,1.0,1.0,1.0,2,2011,0.8660254037844386,0.5000000000000001,59.0,4,4,14.75
1_2,2011-03,30.0,15949,1.6653081697912095,1974.0,1,30.0,24.0,37.0,43.0,44.0,1.0,1.0,1.0,3,2011,1.0,6.123233995736766e-17,52.0,4,4,13.0
1_2,2011-04,26.0,15949,1.6653081697912095,1974.0,1,30.0,30.0,24.0,40.0,42.0,1.0,1.0,1.0,4,2011,0.8660254037844387,-0.4999999999999998,61.0,3,4,15.25
1_2,2011-05,30.0,15949,1.6653081697912095,1974.0,1,26.0,30.0,30.0,44.0,63.0,1.0,1.0,1.0,5,2011,0.49999999999999994,-0.8660254037844387,70.0,3,4,17.5
1_2,2011-06,50.0,15949,1.6653081697912095,1974.0,1,30.0,26.0,30.0,37.0,36.0,1.0,1.0,1.0,6,2011,1.2246467991473532e-16,-1.0,74.0,4,4,18.5
1_2,2011-07,35.0,15949,1.6653081697912095,1974.0,1,50.0,30.0,26.0,24.0,46.0,1.0,1.0,1.0,7,2011,-0.4999999999999997,-0.8660254037844388,96.0,4,4,24.0
1_2,2011-08,44.0,15949,1.6653081697912095,1974.0,1,35.0,50.0,30.0,30.0,49.0,1.0,1.0,1.0,8,2011,-0.8660254037844384,-0.5000000000000004,91.0,3,4,22.75
1_2,2011-09,29.0,15949,1.6653081697912095,1974.0,1,44.0,35.0,50.0,30.0,43.0,1.0,1.0,1.0,9,2011,-1.0,-1.8369701987210297e-16,78.0,4,4,19.5
1_2,2011-10,36.0,15949,1.6653081697912095,1974.0,1,29.0,44.0,35.0,26.0,40.0,1.0,1.0,1.0,10,2011,-0.8660254037844386,0.5000000000000001,80.0,3,4,20.0
1_2,2011-11,30.0,15949,1.6653081697912095,1974.0,1,36.0,29.0,44.0,30.0,44.0,1.0,1.0,1.0,11,2011,-0.5000000000000004,0.8660254037844384,72.0,3,4,18.0
1_2,2011-12,31.0,15949,1.6653081697912095,1974.0,1,30.0,36.0,29.0,50.0,37.0,1.0,1.0,1.0,12,2011,-2.4492935982947064e-16,1.0,51.0,3,4,12.75
1_2,2012-01,36.0,15949,1.6653081697912095,1974.0,1,31.0,30.0,36.0,35.0,24.0,1.0,1.0,1.0,1,2012,0.49999999999999994,0.8660254037844387,57.0,3,4,14.25
1_2,2012-02,17.0,15949,1.6653081697912095,1974.0,1,36.0,31.0,30.0,44.0,30.0,1.0,1.0,1.0,2,2012,0.8660254037844386,0.5000000000000001,47.0,3,4,11.75
1_2,2012-03,20.0,15949,1.6653081697912095,1974.0,1,17.0,36.0,31.0,29.0,30.0,1.0,1.0,1.0,3,2012,1.0,6.123233995736766e-17,38.0,3,4,9.5
1_2,2012-04,18.0,15949,1.6653081697912095,1974.0,1,20.0,17.0,36.0,36.0,26.0,1.0,1.0,1.0,4,2012,0.8660254037844387,-0.4999999999999998,56.0,3,4,14.0
1_2,2012-05,41.0,15949,1.6653081697912095,1974.0,1,18.0,20.0,17.0,30.0,30.0,1.0,1.0,1.0,5,2012,0.49999999999999994,-0.8660254037844387,75.0,3,4,18.75
1_2,2012-06,35.0,15949,1.6653081697912095,1974.0,1,41.0,18.0,20.0,31.0,50.0,1.0,1.0,1.0,6,2012,1.2246467991473532e-16,-1.0,63.0,4,4,15.75
1_2,2012-07,35.0,15949,1.6653081697912095,1974.0,1,35.0,41.0,18.0,36.0,35.0,1.0,1.0,1.0,7,2012,-0.4999999999999997,-0.8660254037844388,87.0,3,4,21.75
1_2,2012-08,37.0,15949,1.6653081697912095,1974.0,1,35.0,35.0,41.0,17.0,44.0,1.0,1.0,1.0,8,2012,-0.8660254037844384,-0.5000000000000004,97.0,3,4,24.25
1_2,2012-09,34.0,15949,1.6653081697912095,1974.0,1,37.0,35.0,35.0,20.0,29.0,1.0,1.0,1.0,9,2012,-1.0,-1.8369701987210297e-16,101.0,4,4,25.25
1_2,2012-10,24.0,15949,1.6653081697912095,1974.0,1,34.0,37.0,35.0,18.0,36.0,1.0,1.0,1.0,10,2012,-0.8660254037844386,0.5000000000000001,77.0,4,4,19.25
1_2,2012-11,25.0,15949,1.6653081697912095,1974.0,1,24.0,34.0,37.0,41.0,30.0,1.0,1.0,1.0,11,2012,-0.5000000000000004,0.8660254037844384,69.0,4,4,17.25
1_2,2012-12,32.0,15949,1.6653081697912095,1974.0,1,25.0,24.0,34.0,35.0,31.0,1.0,1.0,1.0,12,2012,-2.4492935982947064e-16,1.0,86.0,3,4,21.5
1_2,2013-01,35.0,15949,1.6653081697912095,1974.0,1,32.0,25.0,24.0,35.0,36.0,1.0,1.0,1.0,1,2013,0.49999999999999994,0.8660254037844387,51.0,3,4,12.75
1_2,2013-02,28.0,15949,1.6653081697912095,1974.0,1,35.0,32.0,25.0,37.0,17.0,1.0,1.0,1.0,2,2013,0.8660254037844386,0.5000000000000001,70.0,3,4,17.5
1_2,2013-03,20.0,15949,1.6653081697912095,1974.0,1,28.0,35.0,32.0,34.0,20.0,1.0,1.0,1.0,3,2013,1.0,6.123233995736766e-17,47.0,3,4,11.75
1_2,2013-04,23.0,15949,1.6653081697912095,1974.0,1,20.0,28.0,35.0,24.0,18.0,1.0,1.0,1.0,4,2013,0.8660254037844387,-0.4999999999999998,44.0,4,4,11.0
1_2,2013-05,36.0,15949,1.6653081697912095,1974.0,1,23.0,20.0,28.0,25.0,41.0,1.0,1.0,1.0,5,2013,0.49999999999999994,-0.8660254037844387,52.0,3,4,13.0
1_2,2013-06,33.0,15949,1.6653081697912095,1974.0,1,36.0,23.0,20.0,32.0,35.0,1.0,1.0,1.0,6,2013,1.2246467991473532e-16,-1.0,81.0,3,4,20.25
1_2,2013-07,34.0,15949,1.6653081697912095,1974.0,1,33.0,36.0,23.0,35.0,35.0,1.0,1.0,1.0,7,2013,-0.4999999999999997,-0.8660254037844388,67.0,4,4,16.75
1_2,2013-08,38.0,15949,1.6653081697912095,1974.0,1,34.0,33.0,36.0,28.0,37.0,1.0,1.0,1.0,8,2013,-0.8660254037844384,-0.5000000000000004,106.0,4,4,26.5
1_2,2013-09,24.0,15949,1.6653081697912095,1974.0,1,38.0,34.0,33.0,20.0,34.0,1.0,1.0,1.0,9,2013,-1.0,-1.8369701987210297e-16,57.0,3,4,14.25
1_2,2013-10,37.0,15949,1.6653081697912095,1974.0,1,24.0,38.0,34.0,23.0,24.0,1.0,1.0,1.0,10,2013,-0.8660254037844386,0.5000000000000001,60.0,3,4,15.0
1_2,2013-11,36.0,15949,1.6653081697912095,1974.0,1,37.0,24.0,38.0,36.0,25.0,1.0,1.0,1.0,11,2013,-0.5000000000000004,0.8660254037844384,71.0,4,4,17.75
1_2,2013-12,33.0,15949,1.6653081697912095,1974.0,1,36.0,37.0,24.0,33.0,32.0,1.0,1.0,1.0,12,2013,-2.4492935982947064e-16,1.0,55.0,4,4,13.75
1_2,2014-01,37.0,15949,1.6653081697912095,1974.0,1,33.0,36.0,37.0,34.0,35.0,1.0,1.0,1.0,1,2014,0.49999999999999994,0.8660254037844387,69.0,3,4,17.25
1_2,2014-02,22.0,15949,1.6653081697912095,1974.0,1,37.0,33.0,36.0,38.0,28.0,1.0,1.0,1.0,2,2014,0.8660254037844386,0.5000000000000001,76.0,3,4,19.0
1_2,2014-03,21.0,15949,1.6653081697912095,1974.0,1,22.0,37.0,33.0,24.0,20.0,1.0,1.0,1.0,3,2014,1.0,6.123233995736766e-17,36.0,3,4,9.0
1_2,2014-04,24.0,15949,1.6653081697912095,1974.0,1,21.0,22.0,37.0,37.0,23.0,1.0,1.0,1.0,4,2014,0.8660254037844387,-0.4999999999999998,50.0,4,4,12.5
1_2,2014-05,24.0,15949,1.6653081697912095,1974.0,1,24.0,21.0,22.0,36.0,36.0,1.0,1.0,1.0,5,2014,0.49999999999999994,-0.8660254037844387,40.0,3,4,10.0
1_2,2014-06,35.0,15949,1.6653081697912095,1974.0,1,24.0,24.0,21.0,33.0,33.0,1.0,1.0,1.0,6,2014,1.2246467991473532e-16,-1.0,72.0,4,4,18.0
1_2,2014-07,30.0,15949,1.6653081697912095,1974.0,1,35.0,24.0,24.0,37.0,34.0,1.0,1.0,1.0,7,2014,-0.4999999999999997,-0.8660254037844388,63.0,3,4,15.75
1_2,2014-08,23.0,15949,1.6653081697912095,1974.0,1,30.0,35.0,24.0,22.0,38.0,1.0,1.0,1.0,8,2014,-0.8660254037844384,-0.5000000000000004,57.0,4,4,14.25
1_2,2014-09,18.0,15949,1.6653081697912095,1974.0,1,23.0,30.0,35.0,21.0,24.0,1.0,1.0,1.0,9,2014,-1.0,-1.8369701987210297e-16,78.0,4,4,19.5
1_2,2014-10,26.0,15949,1.6653081697912095,1974.0,1,18.0,23.0,30.0,24.0,37.0,1.0,1.0,1.0,10,2014,-0.8660254037844386,0.5000000000000001,83.0,3,4,20.75
1_2,2014-11,20.0,15949,1.6653081697912095,1974.0,1,26.0,18.0,23.0,24.0,36.0,1.0,1.0,1.0,11,2014,-0.5000000000000004,0.8660254037844384,68.0,4,4,17.0
1_2,2014-12,31.0,15949,1.6653081697912095,1974.0,1,20.0,26.0,18.0,35.0,33.0,1.0,1.0,1.0,12,2014,-2.4492935982947064e-16,1.0,64.0,3,4,16.0
1_2,2015-01,35.0,15949,1.6653081697912095,1974.0,1,31.0,20.0,26.0,30.0,37.0,1.0,1.0,1.0,1,2015,0.49999999999999994,0.8660254037844387,59.0,4,4,14.75
1_2,2015-02,28.0,15949,1.6653081697912095,1974.0,1,35.0,31.0,20.0,23.0,22.0,1.0,1.0,1.0,2,2015,0.8660254037844386,0.5000000000000001,59.0,4,4,14.75
1_2,2015-03,18.0,15949,1.6653081697912095,1974.0,1,28.0,35.0,31.0,18.0,21.0,1.0,1.0,1.0,3,2015,1.0,6.123233995736766e-17,51.0,3,4,12.75
1_2,2015-04,22.0,15949,1.6653081697912095,1974.0,1,18.0,28.0,35.0,26.0,24.0,1.0,1.0,1.0,4,2015,0.8660254037844387,-0.4999999999999998,53.0,3,4,13.25
1_2,2015-05,34.0,15949,1.6653081697912095,1974.0,1,22.0,18.0,28.0,20.0,24.0,1.0,1.0,1.0,5,2015,0.49999999999999994,-0.8660254037844387,56.0,3,4,14.0
1_2,2015-06,24.0,15949,1.6653081697912095,1974.0,1,34.0,22.0,18.0,31.0,35.0,1.0,1.0,1.0,6,2015,1.2246467991473532e-16,-1.0,73.0,4,4,18.25
1_2,2015-07,31.0,15949,1.6653081697912095,1974.0,1,24.0,34.0,22.0,35.0,30.0,1.0,1.0,1.0,7,2015,-0.4999999999999997,-0.8660254037844388,69.0,3,4,17.25
1_2,2015-08,29.0,15949,1.6653081697912095,1974.0,1,31.0,24.0,34.0,28.0,23.0,1.0,1.0,1.0,8,2015,-0.8660254037844384,-0.5000000000000004,76.0,4,4,19.0
1_2,2015-09,31.0,15949,1.6653081697912095,1974.0,1,29.0,31.0,24.0,18.0,18.0,1.0,1.0,1.0,9,2015,-1.0,-1.8369701987210297e-16,61.0,3,4,15.25
1_2,2015-10,35.0,15949,1.6653081697912095,1974.0,1,31.0,29.0,31.0,22.0,26.0,1.0,1.0,1.0,10,2015,-0.8660254037844386,0.5000000000000001,78.0,4,4,19.5
1_2,2015-11,26.0,15949,1.6653081697912095,1974.0,1,35.0,31.0,29.0,34.0,20.0,1.0,1.0,1.0,11,2015,-0.5000000000000004,0.8660254037844384,57.0,4,4,14.25
1_2,2015-12,19.0,15949,1.6653081697912095,1974.0,1,26.0,35.0,31.0,24.0,31.0,1.0,1.0,1.0,12,2015,-2.4492935982947064e-16,1.0,43.0,3,4,10.75
1_2,2016-01,19.0,15949,1.6653081697912095,1974.0,1,19.0,26.0,35.0,31.0,35.0,1.0,1.0,1.0,1,2016,0.49999999999999994,0.8660254037844387,60.0,3,4,15.0
1_2,2016-02,29.0,15949,1.6653081697912095,1974.0,1,19.0,19.0,26.0,29.0,28.0,1.0,1.0,1.0,2,2016,0.8660254037844386,0.5000000000000001,46.0,3,4,11.5
1_2,2016-03,22.0,15949,1.6653081697912095,1974.0,1,29.0,19.0,19.0,31.0,18.0,1.0,1.0,1.0,3,2016,1.0,6.123233995736766e-17,54.0,3,4,13.5
1_2,2016-04,27.0,15949,1.6653081697912095,1974.0,1,22.0,29.0,19.0,35.0,22.0,1.0,1.0,1.0,4,2016,0.8660254037844387,-0.4999999999999998,44.0,3,4,11.0
1_2,2016-05,24.0,15949,1.6653081697912095,1974.0,1,27.0,22.0,29.0,26.0,34.0,1.0,1.0,1.0,5,2016,0.49999999999999994,-0.8660254037844387,66.0,3,4,16.5
1_2,2016-06,34.0,15949,1.6653081697912095,1974.0,1,24.0,27.0,22.0,19.0,24.0,1.0,1.0,1.0,6,2016,1.2246467991473532e-16,-1.0,71.0,3,4,17.75
1_2,2016-07,29.0,15949,1.6653081697912095,1974.0,1,34.0,24.0,27.0,19.0,31.0,1.0,1.0,1.0,7,2016,-0.4999999999999997,-0.8660254037844388,70.0,4,4,17.5
1_2,2016-08,42.0,15949,1.6653081697912095,1974.0,1,29.0,34.0,24.0,29.0,29.0,1.0,1.0,1.0,8,2016,-0.8660254037844384,-0.5000000000000004,62.0,4,4,15.5
1_2,2016-09,26.0,15949,1.6653081697912095,1974.0,1,42.0,29.0,34.0,22.0,31.0,1.0,1.0,1.0,9,2016,-1.0,-1.8369701987210297e-16,77.0,4,4,19.25
1_2,2016-10,36.0,15949,1.6653081697912095,1974.0,1,26.0,42.0,29.0,27.0,35.0,1.0,1.0,1.0,10,2016,-0.8660254037844386,0.5000000000000001,76.0,4,4,19.0
1_2,2016-11,35.0,15949,1.6653081697912095,1974.0,1,36.0,26.0,42.0,24.0,26.0,1.0,1.0,1.0,11,2016,-0.5000000000000004,0.8660254037844384,66.0,4,4,16.5
1_2,2016-12,30.0,15949,1.6653081697912095,1974.0,1,35.0,36.0,26.0,34.0,19.0,1.0,1.0,1.0,12,2016,-2.4492935982947064e-16,1.0,63.0,4,4,15.75
1_2,2017-01,23.0,15949,1.6653081697912095,1974.0,1,30.0,35.0,36.0,29.0,19.0,1.0,1.0,1.0,1,2017,0.49999999999999994,0.8660254037844387,54.0,3,4,13.5
1_2,2017-02,20.0,15949,1.6653081697912095,1974.0,1,23.0,30.0,35.0,42.0,29.0,1.0,1.0,1.0,2,2017,0.8660254037844386,0.5000000000000001,48.0,4,4,12.0
1_2,2017-03,27.0,15949,1.6653081697912095,1974.0,1,20.0,23.0,30.0,26.0,22.0,1.0,1.0,1.0,3,2017,1.0,6.123233995736766e-17,46.0,3,4,11.5
1_2,2017-04,19.0,15949,1.6653081697912095,1974.0,1,27.0,20.0,23.0,36.0,27.0,1.0,1.0,1.0,4,2017,0.8660254037844387,-0.4999999999999998,49.0,3,4,12.25
1_2,2017-05,22.0,15949,1.6653081697912095,1974.0,1,19.0,27.0,20.0,35.0,24.0,1.0,1.0,1.0,5,2017,0.49999999999999994,-0.8660254037844387,49.0,3,4,12.25
1_2,2017-06,28.0,15949,1.6653081697912095,1974.0,1,22.0,19.0,27.0,30.0,34.0,1.0,1.0,1.0,6,2017,1.2246467991473532e-16,-1.0,57.0,3,4,14.25
1_2,2017-07,30.0,15949,1.6653081697912095,1974.0,1,28.0,22.0,19.0,23.0,29.0,1.0,1.0,1.0,7,2017,-0.4999999999999997,-0.8660254037844388,78.0,3,4,19.5
